# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 16:49:49 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmasseerr1:  Planet Mass*sin(i)/sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_cmasseerr2:  Planet Mass*sin(i)/sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_cmasselim:   Planet Mass*sin(i)/sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
25020,Kepler-449 b,,,,,,,,,,,,,0.000000,,,0
25021,Kepler-449 b,,,,,,,,,,,,,0.030000,0.280000,-0.030000,0
25022,Kepler-449 b,,,,,,,,,,,,,0.000000,,,0
25023,Kepler-449 b,,,,,,,,,,,,,0.000000,,,0
25024,Kepler-449 b,,,,,,,,,,,,,,,,0
25025,Kepler-449 b,,,,,,,,,,,,,,,,
25026,Kepler-449 b,,,,,,,,,,,,,,,,
25027,Kepler-449 c,,,,,,,,,,,,,,,,
25028,Kepler-449 c,,,,,,,,,,,,,,,,
25029,Kepler-449 c,,,,,,,,,,,,,0.000000,,,0
25030,Kepler-449 c,,,,,,,,,,,,,0.000000,,,0
25031,Kepler-449 c,,,,,,,,,,,,,0.000000,,,0
25032,Kepler-449 c,,,,,,,,,,,,,0.000000,,,0
25033,Kepler-449 c,,,,,,,,,,,,,,,,0
25034,Kepler-449 c,,,,,,,,,,,,,0.000000,,,0
25035,Kepler-449 c,,,,,,,,,,,,,0.050000,0.240000,-0.050000,0
25036,Kepler-449 c,,,,,,,,,,,,,,,,
25037,Kepler-45 b,,,,,,,,,,,,,0.000000,,,0
25038,Kepler-45 b,,,,,,,,,,,,,,,,
25039,Kepler-45 b,,,,,,,,,,,,,,,,
25040,Kepler-45 b,,,,,,,,,,,,,0.000000,,,0
25041,Kepler-45 b,,,,,,,,,,,,,,,,
25042,Kepler-45 b,158.91500,19.38763,-19.38763,0,,,,,,,,,,,,
25043,Kepler-45 b,,,,,,,,,,,,,0.000000,,,0
25044,Kepler-45 b,153.82972,23.20159,-22.56593,0,,,,,,,,,0.230000,,,1
25045,Kepler-45 b,,,,,,,,,,,,,0.000000,,,0
25046,Kepler-45 b,,,,,,,,,,,,,,,,
25047,Kepler-45 b,,,,,,,,,,,,,,,,
25048,Kepler-45 b,,,,,,,,,,,,,,,,
25049,Kepler-45 b,,,,,,,,,,,,,,,,
25050,Kepler-45 b,,,,,,,,,,,,,,,,0
25051,Kepler-45 b,,,,,,,,,,,,,,,,
25052,Kepler-45 b,,,,,,,,,,,,,0.000000,,,0
25053,Kepler-45 b,160.49700,28.60400,-28.60400,0,,,,,,,,,0.110000,0.100000,-0.090000,0
25054,Kepler-450 b,,,,,,,,,,,,,,,,
25055,Kepler-450 b,19.40000,11.10000,-6.80000,0,,,,,,,,,,,,
25056,Kepler-450 b,,,,,,,,,,,,,0.000000,,,0
25057,Kepler-450 b,,,,,,,,,,,,,,,,
25058,Kepler-450 b,,,,,,,,,,,,,0.020000,0.140000,-0.020000,0
25059,Kepler-450 b,,,,,,,,,,,,,0.000000,,,0
25060,Kepler-450 b,,,,,,,,,,,,,0.000000,,,0
25061,Kepler-450 b,,,,,,,,,,,,,,,,
25062,Kepler-450 b,,,,,,,,,,,,,0.000000,,,0
25063,Kepler-450 b,,,,,,,,,,,,,0.000000,,,0
25064,Kepler-450 b,,,,,,,,,,,,,,,,
25065,Kepler-450 b,,,,,,,,,,,,,,,,0
25066,Kepler-450 b,,,,,,,,,,,,,,,,
25067,Kepler-450 c,,,,,,,,,,,,,0.000000,,,0
25068,Kepler-450 c,,,,,,,,,,,,,,,,
25069,Kepler-450 c,,,,,,,,,,,,,0.000000,,,0
25070,Kepler-450 c,12.50000,3.20000,-2.60000,0,,,,,,,,,,,,
25071,Kepler-450 c,,,,,,,,,,,,,0.020000,0.170000,-0.020000,0
25072,Kepler-450 c,,,,,,,,,,,,,,,,
25073,Kepler-450 c,,,,,,,,,,,,,0.000000,,,0
25074,Kepler-450 c,,,,,,,,,,,,,,,,
25075,Kepler-450 c,,,,,,,,,,,,,0.000000,,,0
25076,Kepler-450 c,,,,,,,,,,,,,0.000000,,,0
25077,Kepler-450 c,,,,,,,,,,,,,,,,0
25078,Kepler-450 c,,,,,,,,,,,,,,,,
25079,Kepler-450 d,,,,,,,,,,,,,,,,
25080,Kepler-450 d,,,,,,,,,,,,,0.000000,,,0
25081,Kepler-450 d,17.60000,9.50000,-6.70000,0,,,,,,,,,,,,
25082,Kepler-450 d,,,,,,,,,,,,,0.140000,0.240000,-0.140000,0
25083,Kepler-450 d,,,,,,,,,,,,,,,,0
25084,Kepler-450 d,,,,,,,,,,,,,0.000000,,,0
25085,Kepler-450 d,,,,,,,,,,,,,0.000000,,,0
25086,Kepler-450 d,,,,,,,,,,,,,,,,
25087,Kepler-451 c,,,,,511.70374,44.49598,-44.49598,0,,,,,0.290000,0.070000,-0.070000,0
25088,Kepler-451 d,,,,,559.37800,57.20911,-57.20911,0,,,,,0.000000,,,0
25089,Kepler-452 b,,,,,,,,,,,,,,,,
25090,Kepler-452 b,,,,,,,,,,,,,,,,
25091,Kepler-452 b,,,,,,,,,,,,,,,,0
25092,Kepler-452 b,,,,,,,,,,,,,0.000000,,,0
25093,Kepler-452 b,,,,,,,,,,,,,0.000000,,,0
25094,Kepler-452 b,,,,,,,,,,,,,,,,
25095,Kepler-453 b,16.00000,,,1,,,,,,,,,0.035900,0.008800,-0.008800,0
25096,Kepler-454 b,,,,,,,,,,,,,,,,
25097,Kepler-454 b,,,,,,,,,,,,,0.000000,,,0
25098,Kepler-454 b,,,,,,,,,,,,,,,,
25099,Kepler-454 b,,,,,,,,,,,,,0.000000,,,0
25100,Kepler-454 b,,,,,,,,,,,,,,,,0
25101,Kepler-454 b,,,,,,,,,,,,,0.000000,,,0
25102,Kepler-454 b,,,,,,,,,,,,,,,,
25103,Kepler-454 b,6.84000,1.40000,-1.40000,0,,,,,,,,,0.000000,,,0
25104,Kepler-454 b,,,,,,,,,,,,,,,,
25105,Kepler-454 b,,,,,,,,,,,,,0.000000,,,0
25106,Kepler-454 b,6.05338,1.51018,-1.51018,0,,,,,,,,,0.000000,,,0
25107,Kepler-454 b,,,,,,,,,,,,,0.000000,,,0
25108,Kepler-454 b,5.40000,1.40000,-1.40000,0,,,,,,,,,0.320000,,,1
25109,Kepler-454 c,,,,,1417.52180,38.13960,-38.13960,0,,,,,0.021400,0.007700,-0.007700,0
25110,Kepler-454 c,,,,,1433.40612,38.13941,-38.13941,0,,,,,0.005300,,,1
25111,Kepler-454 d,,,,,734.18362,85.81367,-50.85255,0,,,,,0.089000,0.036000,-0.027000,0
25112,Kepler-457 d,,,,,,,,,,,,,0.000000,,,0
25113,Kepler-457 d,,,,,,,,,,,,,,,,0
25114,Kepler-457 d,,,,,,,,,,,,,,,,
25115,Kepler-458 c,,,,,,,,,,,,,,,,0
25116,Kepler-458 c,,,,,,,,,,,,,0.000000,,,0
25117,Kepler-458 c,,,,,,,,,,,,,0.000000,,,0
25118,Kepler-458 c,,,,,,,,,,,,,,,,
25119,Kepler-458 c,,,,,,,,,,,,,0.000000,,,0
25120,Kepler-458 c,,,,,,,,,,,,,0.000000,,,0
25121,Kepler-458 c,,,,,,,,,,,,,,,,
25122,Kepler-458 c,,,,,,,,,,,,,0.000000,,,0
25123,Kepler-458 c,,,,,,,,,,,,,,,,
25124,Kepler-458 c,,,,,,,,,,,,,,,,
25125,Kepler-46 b,,,,,,,,,,,,,,,,
25126,Kepler-46 b,,,,,,,,,,,,,,,,0
25127,Kepler-46 b,,,,,,,,,,,,,0.000000,,,0
25128,Kepler-46 b,,,,,,,,,,,,,0.000000,,,0
25129,Kepler-46 b,,,,,,,,,,,,,,,,
25130,Kepler-46 b,,,,,,,,,,,,,0.000000,,,0
25131,Kepler-46 b,281.27955,118.86842,-109.01569,0,,,,,,,,,0.032100,0.006900,-0.007800,0
25132,Kepler-46 b,,,,,,,,,,,,,0.000000,,,0
25133,Kepler-46 b,,,,,,,,,,,,,,,,
25134,Kepler-46 b,1907.00000,,,1,,,,,,,,,0.010000,0.010000,-0.010000,0
25135,Kepler-46 b,,,,,,,,,,,,,0.000000,,,0
25136,Kepler-46 c,115.05446,5.08528,-5.08528,0,,,,,,,,,0.035400,0.005700,-0.005900,0
25137,Kepler-46 c,119.49900,6.67400,-6.03900,0,,,,,,,,,0.014600,0.003400,-0.003600,0
25138,Kepler-46 d,,,,,,,,,,,,,,,,0
25139,Kepler-46 d,,,,,,,,,,,,,0.000000,,,0
25140,Kepler-46 d,,,,,,,,,,,,,0.000000,,,0
25141,Kepler-46 d,,,,,,,,,,,,,,,,
25142,Kepler-46 d,,,,,,,,,,,,,,,,
25143,Kepler-46 d,,,,,,,,,,,,,,,,
25144,Kepler-46 d,,,,,,,,,,,,,0.000000,,,0
25145,Kepler-46 d,,,,,,,,,,,,,0.000000,,,0
25146,Kepler-46 d,,,,,,,,,,,,,,,,
25147,Kepler-46 d,,,,,,,,,,,,,0.000000,,,0
25148,Kepler-460 c,,,,,,,,,,,,,,,,
25149,Kepler-460 c,,,,,,,,,,,,,,,,0
25150,Kepler-460 c,,,,,,,,,,,,,,,,
25151,Kepler-460 c,,,,,,,,,,,,,0.000000,,,0
25152,Kepler-460 c,,,,,,,,,,,,,0.000000,,,0
25153,Kepler-460 c,,,,,,,,,,,,,0.000000,,,0
25154,Kepler-460 c,,,,,,,,,,,,,0.000000,,,0
25155,Kepler-461 b,,,,,,,,,,,,,,,,
25156,Kepler-461 b,,,,,,,,,,,,,0.000000,,,0
25157,Kepler-461 b,,,,,,,,,,,,,0.000000,,,0
25158,Kepler-461 b,,,,,,,,,,,,,,,,0
25159,Kepler-461 b,,,,,,,,,,,,,0.000000,,,0
25160,Kepler-461 b,,,,,,,,,,,,,,,,
25161,Kepler-461 b,,,,,,,,,,,,,0.000000,,,0
25162,Kepler-461 b,,,,,,,,,,,,,0.000000,,,0
25163,Kepler-461 b,,,,,,,,,,,,,,,,
25164,Kepler-461 b,,,,,,,,,,,,,,,,
25165,Kepler-462 b,53.90000,104.60000,-23.80000,0,,,,,,,,,0.042000,0.046000,-0.008000,0
25166,Kepler-462 b,,,,,,,,,,,,,,,,
25167,Kepler-462 b,,,,,,,,,,,,,0.000000,,,0
25168,Kepler-462 b,,,,,,,,,,,,,0.000000,,,0
25169,Kepler-462 b,,,,,,,,,,,,,0.000000,,,0
25170,Kepler-462 b,,,,,,,,,,,,,,,,
25171,Kepler-462 b,,,,,,,,,,,,,0.000000,,,0
25172,Kepler-462 b,,,,,,,,,,,,,,,,0
25173,Kepler-462 b,,,,,,,,,,,,,0.000000,,,0
25174,Kepler-462 b,,,,,,,,,,,,,,,,
25175,Kepler-462 b,,,,,,,,,,,,,0.056000,0.019000,-0.019000,-1
25176,Kepler-462 b,,,,,,,,,,,,,,,,
25177,Kepler-462 c,,,,,,,,,,,,,,,,
25178,Kepler-462 c,,,,,,,,,,,,,,,,0
25179,Kepler-462 c,,,,,,,,,,,,,0.000000,,,0
25180,Kepler-462 c,6.00000,10.80000,-4.90000,0,,,,,,,,,0.110000,0.050000,-0.020000,0
25181,Kepler-462 c,,,,,,,,,,,,,0.000000,,,0
25182,Kepler-462 c,,,,,,,,,,,,,0.000000,,,0
25183,Kepler-462 c,,,,,,,,,,,,,0.000000,,,0
25184,Kepler-462 c,,,,,,,,,,,,,0.000000,,,0
25185,Kepler-463 b,,,,,,,,,,,,,0.000000,,,0
25186,Kepler-463 b,,,,,,,,,,,,,0.000000,,,0
25187,Kepler-463 b,,,,,,,,,,,,,0.000000,,,0
25188,Kepler-463 b,,,,,,,,,,,,,,,,
25189,Kepler-463 b,,,,,,,,,,,,,0.000000,,,0
25190,Kepler-463 b,,,,,,,,,,,,,,,,
25191,Kepler-463 b,,,,,,,,,,,,,,,,
25192,Kepler-463 b,,,,,,,,,,,,,,,,0
25193,Kepler-463 b,,,,,,,,,,,,,0.000000,,,0
25194,Kepler-463 b,,,,,,,,,,,,,,,,
25195,Kepler-464 b,,,,,,,,,,,,,,,,
25196,Kepler-464 b,,,,,,,,,,,,,0.000000,,,0
25197,Kepler-464 b,,,,,,,,,,,,,,,,
25198,Kepler-464 b,,,,,,,,,,,,,0.000000,,,0
25199,Kepler-464 b,,,,,,,,,,,,,,,,
25200,Kepler-464 b,,,,,,,,,,,,,,,,0
25201,Kepler-464 b,,,,,,,,,,,,,0.000000,,,0
25202,Kepler-464 b,,,,,,,,,,,,,0.000000,,,0
25203,Kepler-464 b,,,,,,,,,,,,,0.000000,,,0
25204,Kepler-464 b,,,,,,,,,,,,,,,,
25205,Kepler-465 b,,,,,,,,,,,,,,,,
25206,Kepler-465 b,,,,,,,,,,,,,0.000000,,,0
25207,Kepler-465 b,,,,,,,,,,,,,,,,
25208,Kepler-465 b,,,,,,,,,,,,,,,,
25209,Kepler-465 b,,,,,,,,,,,,,0.000000,,,0
25210,Kepler-465 b,,,,,,,,,,,,,,,,
25211,Kepler-465 b,,,,,,,,,,,,,0.000000,,,0
25212,Kepler-465 b,,,,,,,,,,,,,0.000000,,,0
25213,Kepler-465 b,,,,,,,,,,,,,0.000000,,,0
25214,Kepler-465 b,,,,,,,,,,,,,,,,0
25215,Kepler-466 b,,,,,,,,,,,,,,,,
25216,Kepler-466 b,,,,,,,,,,,,,0.000000,,,0
25217,Kepler-466 b,,,,,,,,,,,,,0.000000,,,0
25218,Kepler-466 b,,,,,,,,,,,,,,,,
25219,Kepler-466 b,,,,,,,,,,,,,0.000000,,,0
25220,Kepler-466 b,,,,,,,,,,,,,0.000000,,,0
25221,Kepler-466 b,,,,,,,,,,,,,0.000000,,,0
25222,Kepler-466 b,,,,,,,,,,,,,,,,
25223,Kepler-466 b,,,,,,,,,,,,,,,,0
25224,Kepler-466 c,,,,,,,,,,,,,,,,
25225,Kepler-466 c,,,,,,,,,,,,,0.000000,,,0
25226,Kepler-466 c,,,,,,,,,,,,,,,,
25227,Kepler-466 c,,,,,,,,,,,,,0.000000,,,0
25228,Kepler-466 c,,,,,,,,,,,,,0.000000,,,0
25229,Kepler-466 c,,,,,,,,,,,,,0.000000,,,0
25230,Kepler-466 c,,,,,,,,,,,,,,,,0
25231,Kepler-466 c,,,,,,,,,,,,,0.000000,,,0
25232,Kepler-466 c,,,,,,,,,,,,,,,,
25233,Kepler-467 b,,,,,,,,,,,,,,,,
25234,Kepler-467 b,,,,,,,,,,,,,,,,
25235,Kepler-467 b,,,,,,,,,,,,,0.000000,,,0
25236,Kepler-467 b,,,,,,,,,,,,,,,,0
25237,Kepler-467 b,,,,,,,,,,,,,,,,
25238,Kepler-467 b,,,,,,,,,,,,,,,,
25239,Kepler-467 b,,,,,,,,,,,,,0.000000,,,0
25240,Kepler-467 b,,,,,,,,,,,,,0.000000,,,0
25241,Kepler-467 b,,,,,,,,,,,,,0.000000,,,0
25242,Kepler-467 b,,,,,,,,,,,,,0.000000,,,0
25243,Kepler-468 b,,,,,,,,,,,,,0.000000,,,0
25244,Kepler-468 b,,,,,,,,,,,,,0.000000,,,0
25245,Kepler-468 b,,,,,,,,,,,,,,,,
25246,Kepler-468 b,,,,,,,,,,,,,,,,
25247,Kepler-468 b,,,,,,,,,,,,,,,,
25248,Kepler-468 b,,,,,,,,,,,,,,,,
25249,Kepler-468 b,,,,,,,,,,,,,0.000000,,,0
25250,Kepler-468 b,,,,,,,,,,,,,,,,0
25251,Kepler-468 b,,,,,,,,,,,,,0.000000,,,0
25252,Kepler-468 b,,,,,,,,,,,,,0.000000,,,0
25253,Kepler-47 b,636.00000,,,1,,,,,,,,,0.035000,,,1
25254,Kepler-47 b,2.07000,23.70000,-2.07000,0,,,,,,,,,0.021000,0.002500,-0.002200,0
25255,Kepler-47 c,3.17000,2.18000,-1.25000,0,,,,,,,,,0.044000,0.029000,-0.019000,0
25256,Kepler-47 c,8899.00000,,,1,,,,,,,,,0.411000,,,1
25257,Kepler-47 d,19.02000,23.84000,-11.67000,0,,,,,,,,,0.024000,0.025000,-0.017000,0
25258,Kepler-470 b,,,,,,,,,,,,,,,,
25259,Kepler-470 b,,,,,,,,,,,,,,,,
25260,Kepler-470 b,,,,,,,,,,,,,0.000000,,,0
25261,Kepler-470 b,,,,,,,,,,,,,0.000000,,,0
25262,Kepler-470 b,,,,,,,,,,,,,0.000000,,,0
25263,Kepler-470 b,,,,,,,,,,,,,,,,0
25264,Kepler-470 b,,,,,,,,,,,,,,,,
25265,Kepler-470 b,,,,,,,,,,,,,0.000000,,,0
25266,Kepler-470 b,,,,,,,,,,,,,0.000000,,,0
25267,Kepler-471 b,,,,,,,,,,,,,0.000000,,,0
25268,Kepler-471 b,,,,,,,,,,,,,,,,
25269,Kepler-471 b,,,,,,,,,,,,,0.000000,,,0
25270,Kepler-471 b,,,,,,,,,,,,,,,,
25271,Kepler-471 b,,,,,,,,,,,,,,,,
25272,Kepler-471 b,,,,,,,,,,,,,0.000000,,,0
25273,Kepler-471 b,,,,,,,,,,,,,0.000000,,,0
25274,Kepler-471 b,,,,,,,,,,,,,0.000000,,,0
25275,Kepler-471 b,,,,,,,,,,,,,,,,
25276,Kepler-471 b,,,,,,,,,,,,,,,,0
25277,Kepler-472 b,,,,,,,,,,,,,,,,
25278,Kepler-472 b,,,,,,,,,,,,,0.000000,,,0
25279,Kepler-472 b,,,,,,,,,,,,,,,,
25280,Kepler-472 b,,,,,,,,,,,,,0.000000,,,0
25281,Kepler-472 b,,,,,,,,,,,,,,,,
25282,Kepler-472 b,,,,,,,,,,,,,,,,0
25283,Kepler-472 b,,,,,,,,,,,,,,,,
25284,Kepler-472 b,,,,,,,,,,,,,0.000000,,,0
25285,Kepler-472 b,,,,,,,,,,,,,0.000000,,,0
25286,Kepler-472 b,,,,,,,,,,,,,0.000000,,,0
25287,Kepler-473 b,,,,,,,,,,,,,,,,0
25288,Kepler-473 b,,,,,,,,,,,,,0.000000,,,0
25289,Kepler-473 b,,,,,,,,,,,,,,,,
25290,Kepler-473 b,,,,,,,,,,,,,0.000000,,,0
25291,Kepler-473 b,,,,,,,,,,,,,0.000000,,,0
25292,Kepler-473 b,,,,,,,,,,,,,,,,
25293,Kepler-473 b,,,,,,,,,,,,,,,,
25294,Kepler-473 b,,,,,,,,,,,,,0.000000,,,0
25295,Kepler-473 b,,,,,,,,,,,,,0.000000,,,0
25296,Kepler-473 b,,,,,,,,,,,,,,,,
25297,Kepler-474 b,,,,,,,,,,,,,,,,
25298,Kepler-474 b,,,,,,,,,,,,,0.000000,,,0
25299,Kepler-474 b,,,,,,,,,,,,,,,,0
25300,Kepler-474 b,,,,,,,,,,,,,0.000000,,,0
25301,Kepler-474 b,,,,,,,,,,,,,0.000000,,,0
25302,Kepler-474 b,,,,,,,,,,,,,0.000000,,,0
25303,Kepler-474 b,,,,,,,,,,,,,0.000000,,,0
25304,Kepler-474 b,,,,,,,,,,,,,,,,
25305,Kepler-474 b,,,,,,,,,,,,,,,,
25306,Kepler-475 b,,,,,,,,,,,,,,,,
25307,Kepler-475 b,,,,,,,,,,,,,0.000000,,,0
25308,Kepler-475 b,,,,,,,,,,,,,0.000000,,,0
25309,Kepler-475 b,,,,,,,,,,,,,0.000000,,,0
25310,Kepler-475 b,,,,,,,,,,,,,0.000000,,,0
25311,Kepler-475 b,,,,,,,,,,,,,0.000000,,,0
25312,Kepler-475 b,,,,,,,,,,,,,,,,
25313,Kepler-475 b,,,,,,,,,,,,,,,,0
25314,Kepler-475 b,,,,,,,,,,,,,,,,
25315,Kepler-476 b,,,,,,,,,,,,,,,,0
25316,Kepler-476 b,,,,,,,,,,,,,,,,
25317,Kepler-476 b,,,,,,,,,,,,,0.000000,,,0
25318,Kepler-476 b,,,,,,,,,,,,,0.000000,,,0
25319,Kepler-476 b,,,,,,,,,,,,,,,,
25320,Kepler-476 b,,,,,,,,,,,,,0.000000,,,0
25321,Kepler-476 b,,,,,,,,,,,,,,,,
25322,Kepler-476 b,,,,,,,,,,,,,0.000000,,,0
25323,Kepler-476 b,,,,,,,,,,,,,0.000000,,,0
25324,Kepler-477 b,,,,,,,,,,,,,0.000000,,,0
25325,Kepler-477 b,,,,,,,,,,,,,0.000000,,,0
25326,Kepler-477 b,,,,,,,,,,,,,0.000000,,,0
25327,Kepler-477 b,,,,,,,,,,,,,,,,0
25328,Kepler-477 b,,,,,,,,,,,,,0.000000,,,0
25329,Kepler-477 b,,,,,,,,,,,,,,,,
25330,Kepler-477 b,,,,,,,,,,,,,0.000000,,,0
25331,Kepler-477 b,,,,,,,,,,,,,,,,
25332,Kepler-478 b,,,,,,,,,,,,,,,,
25333,Kepler-478 b,,,,,,,,,,,,,0.000000,,,0
25334,Kepler-478 b,,,,,,,,,,,,,0.000000,,,0
25335,Kepler-478 b,,,,,,,,,,,,,,,,0
25336,Kepler-478 b,,,,,,,,,,,,,,,,
25337,Kepler-478 b,,,,,,,,,,,,,0.000000,,,0
25338,Kepler-478 b,,,,,,,,,,,,,,,,
25339,Kepler-478 b,,,,,,,,,,,,,0.000000,,,0
25340,Kepler-478 b,,,,,,,,,,,,,0.000000,,,0
25341,Kepler-479 b,,,,,,,,,,,,,0.000000,,,0
25342,Kepler-479 b,,,,,,,,,,,,,,,,
25343,Kepler-479 b,,,,,,,,,,,,,0.000000,,,0
25344,Kepler-479 b,,,,,,,,,,,,,,,,0
25345,Kepler-479 b,,,,,,,,,,,,,0.000000,,,0
25346,Kepler-479 b,,,,,,,,,,,,,0.000000,,,0
25347,Kepler-479 b,,,,,,,,,,,,,,,,
25348,Kepler-479 b,,,,,,,,,,,,,0.000000,,,0
25349,Kepler-479 b,,,,,,,,,,,,,,,,
25350,Kepler-479 b,,,,,,,,,,,,,,,,
25351,Kepler-48 b,,,,,,,,,,,,,0.000000,,,0
25352,Kepler-48 b,,,,,,,,,,,,,,,,
25353,Kepler-48 b,21.10000,,,1,,,,,,,,,,,,
25354,Kepler-48 b,,,,,,,,,,,,,0.000000,,,0
25355,Kepler-48 b,,,,,,,,,,,,,0.000000,,,0
25356,Kepler-48 b,,,,,,,,,,,,,0.000000,,,0
25357,Kepler-48 b,,,,,,,,,,,,,0.000000,,,0
25358,Kepler-48 b,,,,,,,,,,,,,,,,0
25359,Kepler-48 b,,,,,,,,,,,,,,,,
25360,Kepler-48 b,,,,,,,,,,,,,,,,
25361,Kepler-48 b,,,,,,,,,,,,,,,,
25362,Kepler-48 b,3.94000,2.10000,-2.10000,0,,,,,,,,,,,,
25363,Kepler-48 b,14.30000,4.30000,-4.50000,0,,,,,,,,,,,,
25364,Kepler-48 c,13.60000,,,1,,,,,,,,,,,,
25365,Kepler-48 c,,,,,,,,,,,,,0.000000,,,0
25366,Kepler-48 c,,,,,,,,,,,,,0.000000,,,0
25367,Kepler-48 c,,,,,,,,,,,,,0.000000,,,0
25368,Kepler-48 c,,,,,,,,,,,,,0.000000,,,0
25369,Kepler-48 c,9.80000,3.30000,-3.40000,0,,,,,,,,,,,,
25370,Kepler-48 c,,,,,,,,,,,,,0.000000,,,0
25371,Kepler-48 c,,,,,,,,,,,,,,,,
25372,Kepler-48 c,,,,,,,,,,,,,,,,
25373,Kepler-48 c,,,,,,,,,,,,,,,,
25374,Kepler-48 c,,,,,,,,,,,,,,,,
25375,Kepler-48 c,,,,,,,,,,,,,,,,0
25376,Kepler-48 c,14.61000,2.30000,-2.30000,0,,,,,,,,,,,,
25377,Kepler-48 d,,,,,,,,,,,,,0.000000,,,0
25378,Kepler-48 d,,,,,,,,,,,,,0.000000,,,0
25379,Kepler-48 d,,,,,,,,,,,,,0.000000,,,0
25380,Kepler-48 d,,,,,,,,,,,,,,,,
25381,Kepler-48 d,,,,,,,,,,,,,,,,
25382,Kepler-48 d,,,,,,,,,,,,,,,,
25383,Kepler-48 d,,,,,,,,,,,,,,,,0
25384,Kepler-48 d,,,,,,,,,,,,,,,,
25385,Kepler-48 d,,,,,,,,,,,,,0.000000,,,0
25386,Kepler-48 d,7.93000,4.60000,-4.60000,0,,,,,,,,,,,,
25387,Kepler-48 d,,,,,,,,,,,,,0.000000,,,0
25388,Kepler-48 e,657.00000,25.00000,-25.00000,0,,,,,,,,,,,,
25389,Kepler-480 b,,,,,,,,,,,,,0.000000,,,0
25390,Kepler-480 b,,,,,,,,,,,,,0.000000,,,0
25391,Kepler-480 b,,,,,,,,,,,,,,,,0
25392,Kepler-480 b,,,,,,,,,,,,,,,,
25393,Kepler-480 b,,,,,,,,,,,,,,,,
25394,Kepler-480 b,,,,,,,,,,,,,0.000000,,,0
25395,Kepler-480 b,,,,,,,,,,,,,0.000000,,,0
25396,Kepler-480 b,,,,,,,,,,,,,0.000000,,,0
25397,Kepler-480 b,,,,,,,,,,,,,,,,
25398,Kepler-480 b,,,,,,,,,,,,,,,,
25399,Kepler-481 b,,,,,,,,,,,,,0.000000,,,0
25400,Kepler-481 b,,,,,,,,,,,,,,,,0
25401,Kepler-481 b,,,,,,,,,,,,,0.000000,,,0
25402,Kepler-481 b,,,,,,,,,,,,,0.000000,,,0
25403,Kepler-481 b,,,,,,,,,,,,,0.000000,,,0
25404,Kepler-481 b,,,,,,,,,,,,,,,,
25405,Kepler-481 b,,,,,,,,,,,,,0.000000,,,0
25406,Kepler-481 b,,,,,,,,,,,,,,,,
25407,Kepler-481 b,,,,,,,,,,,,,,,,
25408,Kepler-481 b,,,,,,,,,,,,,,,,
25409,Kepler-482 b,,,,,,,,,,,,,0.000000,,,0
25410,Kepler-482 b,,,,,,,,,,,,,0.000000,,,0
25411,Kepler-482 b,,,,,,,,,,,,,,,,
25412,Kepler-482 b,,,,,,,,,,,,,0.000000,,,0
25413,Kepler-482 b,,,,,,,,,,,,,,,,0
25414,Kepler-482 b,,,,,,,,,,,,,,,,
25415,Kepler-482 b,,,,,,,,,,,,,,,,
25416,Kepler-482 b,,,,,,,,,,,,,0.000000,,,0
25417,Kepler-482 b,,,,,,,,,,,,,0.000000,,,0
25418,Kepler-482 b,,,,,,,,,,,,,,,,
25419,Kepler-483 b,,,,,,,,,,,,,0.000000,,,0
25420,Kepler-483 b,,,,,,,,,,,,,0.000000,,,0
25421,Kepler-483 b,,,,,,,,,,,,,0.000000,,,0
25422,Kepler-483 b,,,,,,,,,,,,,,,,
25423,Kepler-483 b,,,,,,,,,,,,,,,,
25424,Kepler-483 b,,,,,,,,,,,,,0.000000,,,0
25425,Kepler-483 b,,,,,,,,,,,,,,,,0
25426,Kepler-483 b,,,,,,,,,,,,,,,,
